Title: The Carnegie Supernova Project I: Third Photometry Data Release of 
       Low-Redshift Type Ia Supernovae and Other White Dwarf Explosions  
Authors: Krisciunas K., Contreras C., Burns C.R., Phillips M.M., 
         Stritzinger M.D., Morrell N., Hamuy M., Anais J., Boldt L., Busta L., 
         Campillay A., Castellon S., Folatelli G., Freedman W.L., Gonzalez C., 
         Hsiao E.Y., Krzeminski W., Persson S.E., Roth M., Salgado F., Seron J.,
         Suntzeff N.B., Torres S., Filippenko A.V., Li W., Madore B.F., 
         Depoy D.L., Marshall J.L., Rheault J.-P., Villanueva S. 
SN2005gj 2453750.60 17.377 0.014 17.314 0.018 17.006 0.028 
SN2005gj 2453750.61 17.409 0.015 17.348 0.017 17.032 0.029 
SN2005gj 2453756.60 17.495 0.018 17.389 0.017 17.098 0.029 
SN2005gj 2453756.61 17.510 0.016 17.430 0.019 17.104 0.033 
SN2005gj 2453773.56 17.775 0.020 17.656 0.022  0.000 0.000 
SN2005gj 2453773.56 17.770 0.019  0.000 0.000  0.000 0.000 
SN2005gj 2453785.52 17.924 0.032 17.888 0.038 17.689 0.063 
SN2005gj 2453785.53 17.894 0.031 17.855 0.039 17.448 0.055 
SN2005gj 2453788.53 17.970 0.019 17.754 0.019 17.577 0.035 
SN2005gj 2453788.54 17.961 0.021 17.697 0.019 17.581 0.035 
SN2005gj 2453964.84 19.723 0.051  0.000 0.000 19.839 0.122 
SN2005gj 2453964.82 19.736 0.057  0.000 0.000  0.000 0.000 
SN2005gj 2454014.74 20.366 0.091  0.000 0.000  0.000 0.000 
SN2005gj 2454015.69 20.464 0.161 19.666 0.114  0.000 0.000 
SN2005gj 2454016.76 20.616 0.132  0.000 0.000  0.000 0.000 
SN2005hk 2453681.58 16.268 0.036 16.151 0.037 16.271 0.032 
SN2005hk 2453681.59 16.262 0.036 16.145 0.029  0.000 0.000 
SN2005hk 2453722.55 16.074 0.063 16.693 0.029 16.238 0.032 
SN2005hk 2453722.56 16.024 0.036 16.699 0.030 16.262 0.032 
SN2005hk 2453743.55 16.775 0.037 17.581 0.035 16.969 0.041 
SN2005hk 2453743.57 16.790 0.037 17.599 0.036 16.964 0.050 
SN2005hk 2453756.56 17.237 0.042 17.866 0.060  0.000 0.000 
SN2005hk 2453756.57 17.278 0.069 18.093 0.065  0.000 0.000 
SN2005iq 2453721.58  0.000 0.000 18.822 0.047 18.177 0.086 
SN2005iq 2453721.59  0.000 0.000 18.700 0.056 18.308 0.088 
SN2005ke 2453721.64 14.484 0.019 15.420 0.018 14.961 0.024 
SN2005ke 2453721.65 14.520 0.018 15.436 0.017 14.937 0.024 
SN2005ke 2453743.62 15.830 0.017 17.551 0.024 16.319 0.025 
SN2005ke 2453743.62  0.000 0.000 17.534 0.021 16.315 0.025 
SN2005ke 2453750.65 16.200 0.018 18.069 0.030 16.699 0.027 
SN2005ke 2453750.66 16.213 0.019 18.101 0.029 16.646 0.027 
SN2005ke 2453756.65 16.477 0.019 18.491 0.048 17.005 0.029 
SN2005ke 2453756.66 16.471 0.019 18.520 0.036 16.937 0.030 
SN2005ke 2453773.60 17.119 0.021 19.381 0.082 17.716 0.049 
SN2005ke 2453773.60 17.107 0.021 19.367 0.086 17.756 0.053 
SN2005ke 2453784.53 17.441 0.025 19.829 0.193 18.260 0.089 
SN2005ke 2453784.53 17.448 0.024 19.634 0.144 18.254 0.084 
SN2005ke 2453786.53 17.528 0.022 20.070 0.154 18.171 0.049 
SN2005ke 2453786.55  0.000 0.000 19.610 0.082 18.283 0.058 
SN2005ki 2453750.85 17.359 0.018 18.804 0.042 17.802 0.032 
SN2005ki 2453750.86  0.000 0.000 18.904 0.045 17.781 0.036 
SN2005ki 2453756.82 17.717 0.026 19.467 0.146 18.054 0.065 
SN2005ki 2453756.83 17.751 0.030 19.373 0.101 18.062 0.069 
SN2005na 2453756.71 17.603 0.019 18.416 0.034 17.392 0.035 
SN2005na 2453756.72  0.000 0.000 18.359 0.037 17.340 0.038 
SN2005na 2453773.65 16.628 0.011 17.581 0.017 16.890 0.035 
SN2005na 2453773.67  0.000 0.000  0.000 0.000 17.032 0.039 
SN2005na 2453784.60 17.228 0.014 18.283 0.041 17.513 0.047 
SN2005na 2453784.58 17.231 0.017  0.000 0.000  0.000 0.000 
SN2005na 2453785.59 17.303 0.013 18.549 0.034  0.000 0.000 
SN2005na 2453787.60  0.000 0.000  0.000 0.000 17.669 0.036 
SN2005na 2453787.61  0.000 0.000  0.000 0.000 17.719 0.037 
SN2006D  2453773.86 15.258 0.009 16.132 0.010 14.981 0.022 
SN2006D  2453773.86 15.246 0.009 16.144 0.010 14.969 0.022 
SN2006D  2453786.88 14.825 0.009 15.974 0.009 15.275 0.023 
SN2006D  2453786.89 14.833 0.009 15.982 0.009 15.268 0.023 
SN2006D  2453835.78 17.553 0.019 19.654 0.076 17.855 0.046 
SN2006D  2453835.77 17.549 0.021  0.000 0.000  0.000 0.000 
SN2006D  2453845.74 17.965 0.025 19.842 0.124 18.463 0.089 
SN2006D  2453845.73 17.976 0.027  0.000 0.000  0.000 0.000 
SN2006X  2453784.83 13.342 0.013 12.933 0.022 13.109 0.026 
SN2006X  2453784.84 13.337 0.014 12.916 0.022 13.100 0.027 
SN2006X  2453786.84 13.487 0.013 13.024 0.022 13.198 0.026 
SN2006X  2453786.85 13.427 0.013 13.058 0.022 13.201 0.026 
SN2006X  2453787.84 13.600 0.013 13.135 0.022 13.208 0.027 
SN2006X  2453787.84 13.561 0.015 13.135 0.022 13.219 0.027 
SN2006X  2453788.84  0.000 0.000  0.000 0.000 13.268 0.027 
SN2006X  2453788.84  0.000 0.000  0.000 0.000 13.277 0.027 
SN2006X  2453833.75 13.847 0.012 15.149 0.023 14.058 0.027 
SN2006X  2453833.76 13.768 0.013 15.262 0.022 14.071 0.027 
SN2006X  2453835.67 13.963 0.013 15.376 0.022 14.168 0.026 
SN2006X  2453835.67 13.904 0.013 15.372 0.022 14.100 0.028 
SN2006X  2453843.71 14.432 0.013 15.947 0.023 14.494 0.027 
SN2006X  2453843.72 14.388 0.013 15.929 0.022 14.531 0.027 
SN2006X  2453845.69 14.553 0.018 16.068 0.023 14.605 0.027 
SN2006X  2453845.69 14.481 0.013  0.000 0.000 14.617 0.027 
SN2006X  2453846.68 14.594 0.012 16.125 0.024 14.631 0.027 
SN2006X  2453846.69 14.615 0.013 16.114 0.024 14.626 0.027 
SN2006ax 2453833.64 16.598 0.016 16.379 0.014 16.409 0.026 
SN2006ax 2453833.65 16.584 0.016 16.386 0.014 16.425 0.026 
SN2006ax 2453835.58 16.705 0.016 16.642 0.014 16.504 0.026 
SN2006ax 2453835.58 16.689 0.016 16.651 0.014 16.482 0.026 
SN2006ax 2453843.66 16.703 0.016 17.482 0.016 16.502 0.026 
SN2006ax 2453843.67  0.000 0.000 17.503 0.017 16.509 0.026 
SN2006ax 2453845.60 16.578 0.016 17.476 0.019 16.418 0.026 
SN2006ax 2453845.62  0.000 0.000 17.464 0.018 16.436 0.028 
SN2006bd 2453833.72  0.000 0.000 17.933 0.023 17.803 0.049 
SN2006bd 2453833.73  0.000 0.000 17.998 0.023 17.751 0.044 
SN2006bd 2453846.65  0.000 0.000 19.246 0.066 18.743 0.116 
SN2006bd 2453846.66  0.000 0.000 19.108 0.064 18.761 0.104 
SN2006bh 2453843.89 15.848 0.011 16.475 0.014 15.619 0.018 
SN2006bh 2453843.90 15.836 0.011 16.457 0.014 15.648 0.020 
SN2006bh 2453846.91 15.710 0.009 16.594 0.014  0.000 0.000 
SN2006bh 2453846.92 15.726 0.009 16.574 0.015  0.000 0.000 
SN2006eq 2454012.55 19.060 0.037 20.590 0.170 19.328 0.136 
SN2006eq 2454012.55 19.113 0.065  0.000 0.000 19.031 0.186 
SN2006eq 2454015.49 19.233 0.061  0.000 0.000  0.000 0.000 
SN2006eq 2454016.50 19.259 0.046 20.385 0.195  0.000 0.000 
SN2006eq 2454016.50 19.298 0.044  0.000 0.000  0.000 0.000 
SN2006et 2454013.65 16.689 0.062 17.786 0.072 16.733 0.067 
SN2006et 2454013.66 16.823 0.108 17.720 0.065 16.846 0.126 
SN2006et 2454039.69 16.660 0.109 17.903 0.070 17.122 0.068 
SN2006et 2454039.71  0.000 0.000 17.883 0.064 17.228 0.127 
SN2006et 2454049.65 17.223 0.109  0.000 0.000  0.000 0.000 
SN2006ev 2454012.61 17.475 0.020 18.293 0.060 17.587 0.055 
SN2006ev 2454012.61 17.438 0.022 18.437 0.072  0.000 0.000 
SN2006ev 2454013.56 17.411 0.022 18.323 0.052 17.522 0.055 
SN2006ev 2454013.57 17.465 0.028 18.315 0.040 17.461 0.053 
SN2006ev 2454017.60 17.301 0.021 18.276 0.043 17.763 0.046 
SN2006ev 2454017.61 17.274 0.019 18.166 0.031 17.710 0.040 
SN2006ev 2454039.51 18.666 0.045 19.993 0.167 19.015 0.135 
SN2006ev 2454039.52 18.606 0.037 19.667 0.106 18.800 0.098 
SN2006gj 2454037.75 18.127 0.026  0.000 0.000 18.475 0.154 
SN2006gj 2454037.78 18.022 0.024  0.000 0.000  0.000 0.000 
SN2006gj 2454044.73 18.586 0.073  0.000 0.000  0.000 0.000 
SN2006gj 2454044.74 18.381 0.076  0.000 0.000  0.000 0.000 
SN2006gj 2454048.74 18.865 0.052  0.000 0.000  0.000 0.000 
SN2006gt 2454013.71 18.485 0.052 19.102 0.050 18.738 0.098 
SN2006gt 2454013.71 18.534 0.053 19.095 0.056  0.000 0.000 
SN2006gt 2454017.76 18.422 0.059 19.298 0.126  0.000 0.000 
SN2006gt 2454017.77 18.516 0.047 19.243 0.099  0.000 0.000 
SN2006gt 2454038.55 19.141 0.055  0.000 0.000  0.000 0.000 
SN2006gt 2454038.56 19.076 0.042  0.000 0.000  0.000 0.000 
SN2006gt 2454040.61 19.154 0.055  0.000 0.000  0.000 0.000 
SN2006gt 2454048.62 19.716 0.097  0.000 0.000  0.000 0.000 
SN2006hx 2454013.77 18.116 0.034 18.021 0.028 18.105 0.072 
SN2006hx 2454013.78 18.116 0.036 17.929 0.025 17.977 0.063 
SN2006hx 2454037.69 18.583 0.038 19.256 0.058 18.620 0.073 
SN2006hx 2454037.70  0.000 0.000 19.308 0.063 18.529 0.071 
SN2006hx 2454040.68 18.385 0.035  0.000 0.000 18.435 0.069 
SN2006hx 2454040.69 18.346 0.035  0.000 0.000 18.417 0.064 
SN2006hx 2454048.70 17.845 0.033 18.604 0.039 17.976 0.064 
SN2006hx 2454048.71 17.862 0.034 18.663 0.042 18.056 0.070 
SN2006is 2454014.85 17.823 0.053 17.547 0.019 17.522 0.072 
SN2006is 2454014.85 17.888 0.043 17.583 0.027 17.635 0.118 
SN2006is 2454037.86 17.151 0.011 18.155 0.025  0.000 0.000 
SN2006is 2454037.87 17.123 0.015 18.265 0.031  0.000 0.000 
SN2006is 2454038.79  0.000 0.000  0.000 0.000 17.334 0.053 
SN2006is 2454038.80  0.000 0.000  0.000 0.000 17.379 0.043 
SN2006is 2454048.82 17.083 0.011 18.089 0.024 17.551 0.041 
SN2006is 2454048.82 17.036 0.011 18.114 0.026 17.632 0.051 
SN2006kf 2454037.81 16.548 0.021 16.406 0.017  0.000 0.000 
SN2006kf 2454037.82 16.539 0.020 16.398 0.017  0.000 0.000 
SN2006kf 2454039.74 16.587 0.023 16.431 0.017  0.000 0.000 
SN2006kf 2454039.75 16.601 0.023 16.421 0.017  0.000 0.000 
SN2006kf 2454049.76 17.335 0.025 17.763 0.027  0.000 0.000 
SN2006kf 2454049.77 17.332 0.026 17.808 0.026  0.000 0.000 
SN2006kf 2454066.78 16.617 0.026 17.584 0.021  0.000 0.000 
SN2006kf 2454066.79 16.609 0.023 17.519 0.022  0.000 0.000 
SN2006kf 2454100.61 18.490 0.047  0.000 0.000  0.000 0.000 
SN2006kf 2454100.61 18.621 0.048  0.000 0.000  0.000 0.000 
SN2006lu 2454048.86 19.176 0.045  0.000 0.000  0.000 0.000 
SN2006lu 2454049.82 19.142 0.045  0.000 0.000  0.000 0.000 
SN2006lu 2454049.83 19.064 0.046  0.000 0.000  0.000 0.000 
SN2006mr 2454049.72  0.000 0.000 14.645 0.032 14.425 0.130 
SN2006mr 2454049.73  0.000 0.000 14.591 0.032 14.409 0.130 
SN2006mr 2454073.75 15.313 0.031 16.424 0.022 15.712 0.061 
SN2006mr 2454073.75 15.328 0.031 16.448 0.023 15.666 0.061 
SN2006mr 2454137.63  0.000 0.000  0.000 0.000 18.989 0.156 
SN2006ob 2454066.63 18.845 0.034 18.885 0.051 18.893 0.100 
SN2006ob 2454066.65  0.000 0.000 18.930 0.053 19.154 0.135 
SN2006ob 2454100.57 19.204 0.055  0.000 0.000  0.000 0.000 
SN2006os 2454066.69 17.855 0.022 17.599 0.015 17.535 0.076 
SN2006os 2454066.70 17.895 0.025 17.599 0.016 17.704 0.082 
SN2006os 2454073.70 18.192 0.031 18.505 0.032 18.002 0.074 
SN2006os 2454073.71 18.158 0.030 18.500 0.038 18.116 0.076 
SN2006ot 2454066.74 18.101 0.025 18.043 0.028 18.328 0.057 
SN2006ot 2454066.75 18.087 0.030 18.005 0.026 18.261 0.067 
SN2006ot 2454073.65 18.232 0.026 18.227 0.030 18.368 0.060 
SN2006ot 2454073.66 18.282 0.031 18.254 0.029 18.380 0.063 
SN2007N  2454128.82 16.509 0.008 16.414 0.011 16.282 0.039 
SN2007N  2454128.83 16.513 0.010 16.443 0.011 16.266 0.040 
SN2007N  2454131.87 16.437 0.010  0.000 0.000  0.000 0.000 
SN2007N  2454131.88 16.419 0.014  0.000 0.000  0.000 0.000 
SN2007N  2454158.89 18.218 0.020  0.000 0.000  0.000 0.000 
SN2007N  2454158.90 18.226 0.022  0.000 0.000  0.000 0.000 
SN2007N  2454160.86 18.303 0.033 19.458 0.112 19.068 0.193 
SN2007N  2454160.86 18.353 0.038  0.000 0.000 18.910 0.167 
SN2007N  2454169.74 18.736 0.032 19.739 0.137  0.000 0.000 
SN2007S  2454137.79 15.572 0.015 15.457 0.015 15.605 0.038 
SN2007S  2454137.79 15.610 0.015 15.420 0.015 15.607 0.038 
SN2007S  2454158.76  0.000 0.000 16.935 0.018 15.991 0.059 
SN2007S  2454158.77  0.000 0.000 16.926 0.018 16.016 0.047 
SN2007S  2454160.70 16.219 0.016 16.912 0.018 15.903 0.032 
SN2007S  2454160.71 16.248 0.016 16.907 0.017 15.893 0.031 
SN2007S  2454169.68  0.000 0.000 16.775 0.017 15.735 0.038 
SN2007S  2454169.69  0.000 0.000 16.749 0.017 15.733 0.039 
SN2007S  2454171.73 15.639 0.015 16.732 0.018 15.705 0.038 
SN2007S  2454171.74  0.000 0.000 16.709 0.016 15.719 0.038 
SN2007S  2454223.55  0.000 0.000 19.086 0.075 17.769 0.070 
SN2007S  2454223.56  0.000 0.000  0.000 0.000 17.705 0.075 
SN2007af 2454169.81 13.531 0.014 13.525 0.012 13.645 0.030 
SN2007af 2454169.81 13.579 0.016 13.518 0.010 13.652 0.030 
SN2007af 2454170.85 13.570 0.017 13.502 0.012 13.651 0.029 
SN2007af 2454170.86 13.568 0.016 13.505 0.013 13.656 0.030 
SN2007af 2454171.82 13.550 0.015 13.503 0.010 13.662 0.030 
